date,item,price
2022-09-21,bigplate:kungpaochicken honeywalnutshrimp kungpaochicken whiterice,9.70
2022-09-21,creamcheeserangoon,2.70
2022-09-21,brownrice,2.70
2022-09-21,veggiespringroll,2.70
2022-09-21,bowl:mushroomchicken chickenpotsticker,6.70
2022-09-21,bigplate:honeysesamechicken beijingbeef mushroomchicken creamcheeserangoon,9.70
2022-09-21,crispyshrimp,2.70
2022-09-21,plate:honeysesamechicken broccolibeef veggiespringroll,8.20
2022-09-21,friedrice,6.70
2022-09-21,veggiespringroll,2.70
2022-09-21,chickenpotsticker,6.70
2022-09-21,bigplate:honeysesamechicken honeywalnutshrimp honeywalnutshrimp whiterice,9.70
2022-09-21,bigplate:beijingbeef broccolibeef mushroomchicken mixedvegetables,9.70
2022-09-21,plate:mushroomchicken blackpepperchicken chowmein,8.20
2022-09-21,bowl:grilledteriyakichicken creamcheeserangoon,6.70
2022-09-21,plate:broccolibeef sweetfirechickenbreast chickenpotsticker,8.20
2022-09-21,crispyshrimp,6.70
2022-09-21,bigplate:eggplanttofu orangechicken blackpepperchicken chowmein,9.70
2022-09-21,bowl:honeysesamechicken mixedvegetables,6.70
2022-09-21,friedrice,6.70
2022-09-21,brownrice,2.70
2022-09-21,creamcheeserangoon,6.70
2022-09-21,bigplate:orangechicken grilledteriyakichicken blackpepperchicken chickeneggroll,9.70
2022-09-21,plate:stringbeanchickenbreast honeywalnutshrimp mixedvegetables,8.20
2022-09-21,chickenpotsticker,2.70
2022-09-21,bowl:beijingbeef chowmein,6.70
2022-09-21,plate:eggplanttofu orangechicken chowmein,8.20
2022-09-21,plate:grilledteriyakichicken mushroomchicken brownrice,8.20
2022-09-21,bowl:orangechicken mixedvegetables,6.70
2022-09-21,chickenpotsticker,2.70
2022-09-21,friedrice,6.70
2022-09-21,plate:orangechicken grilledteriyakichicken whiterice,8.20
2022-09-21,plate:honeysesamechicken sweetfirechickenbreast chowmein,8.20
2022-09-21,bowl:blackpepperchicken brownrice,6.70
2022-09-21,plate:orangechicken orangechicken chickenpotsticker,8.20
2022-09-21,chickenpotsticker,6.70
2022-09-21,bigplate:sweetfirechickenbreast stringbeanchickenbreast broccolibeef chickenpotsticker,9.70
2022-09-21,plate:blackpepperangussteak honeywalnutshrimp brownrice,8.20
2022-09-21,bowl:stringbeanchickenbreast crispyshrimp,6.70
2022-09-21,bowl:honeywalnutshrimp friedrice,6.70
2022-09-21,bigplate:generaltsochicken eggplanttofu generaltsochicken mixedvegetables,9.70
2022-09-21,plate:eggplanttofu broccolibeef crispyshrimp,8.20
2022-09-21,creamcheeserangoon,2.70
2022-09-21,mixedvegetables,2.70
2022-09-21,bowl:blackpepperchicken crispyshrimp,6.70
2022-09-21,bigplate:grilledteriyakichicken eggplanttofu sweetfirechickenbreast mixedvegetables,9.70
2022-09-21,whiterice,6.70
2022-09-21,bigplate:sweetfirechickenbreast blackpepperchicken mushroomchicken whiterice,9.70
2022-09-21,plate:sweetfirechickenbreast beijingbeef crispyshrimp,8.20
2022-09-21,crispyshrimp,2.70
2022-09-21,bigplate:blackpepperangussteak beijingbeef mushroomchicken veggiespringroll,9.70
2022-09-21,creamcheeserangoon,2.70
2022-09-21,bowl:sweetfirechickenbreast mixedvegetables,6.70
2022-09-21,bigplate:honeysesamechicken stringbeanchickenbreast mushroomchicken chowmein,9.70
2022-09-21,chickeneggroll,6.70
2022-09-21,plate:generaltsochicken grilledteriyakichicken brownrice,8.20
2022-09-21,bigplate:honeywalnutshrimp orangechicken beijingbeef mixedvegetables,9.70
2022-09-21,bigplate:blackpepperchicken beijingbeef stringbeanchickenbreast friedrice,9.70
2022-09-21,bigplate:blackpepperchicken mushroomchicken beijingbeef veggiespringroll,9.70
2022-09-21,plate:broccolibeef kungpaochicken chickeneggroll,8.20
2022-09-21,whiterice,2.70
2022-09-21,bigplate:stringbeanchickenbreast honeywalnutshrimp grilledteriyakichicken whiterice,9.70
2022-09-21,bowl:mushroomchicken whiterice,6.70
2022-09-21,plate:blackpepperchicken beijingbeef chowmein,8.20
2022-09-21,bigplate:honeysesamechicken sweetfirechickenbreast kungpaochicken chowmein,9.70
2022-09-21,plate:honeywalnutshrimp kungpaochicken mixedvegetables,8.20
2022-09-21,plate:honeywalnutshrimp beijingbeef mixedvegetables,8.20
2022-09-21,crispyshrimp,2.70
2022-09-21,bigplate:eggplanttofu honeywalnutshrimp generaltsochicken brownrice,9.70
2022-09-21,whiterice,2.70
2022-09-21,friedrice,2.70
2022-09-21,veggiespringroll,6.70
2022-09-21,chowmein,2.70
2022-09-21,bowl:grilledteriyakichicken chickenpotsticker,6.70
2022-09-21,plate:orangechicken blackpepperchicken mixedvegetables,8.20
2022-09-21,plate:eggplanttofu honeywalnutshrimp friedrice,8.20
2022-09-21,bowl:honeywalnutshrimp whiterice,6.70
2022-09-21,bowl:generaltsochicken whiterice,6.70
2022-09-21,whiterice,6.70
2022-09-22,bowl:generaltsochicken chowmein,6.70
2022-09-22,bowl:broccolibeef creamcheeserangoon,6.70
2022-09-22,crispyshrimp,2.70
2022-09-22,bigplate:blackpepperangussteak orangechicken grilledteriyakichicken veggiespringroll,9.70
2022-09-22,chowmein,2.70
2022-09-22,veggiespringroll,6.70
2022-09-22,bowl:mushroomchicken creamcheeserangoon,6.70
2022-09-22,brownrice,2.70
2022-09-22,bigplate:grilledteriyakichicken blackpepperangussteak eggplanttofu chickenpotsticker,9.70
2022-09-22,plate:orangechicken orangechicken creamcheeserangoon,8.20
2022-09-22,plate:sweetfirechickenbreast generaltsochicken chowmein,8.20
2022-09-22,chickenpotsticker,6.70
2022-09-22,plate:kungpaochicken blackpepperchicken brownrice,8.20
2022-09-22,plate:eggplanttofu honeysesamechicken brownrice,8.20
2022-09-22,friedrice,2.70
2022-09-22,plate:blackpepperangussteak generaltsochicken crispyshrimp,8.20
2022-09-22,chickenpotsticker,2.70
2022-09-22,plate:kungpaochicken honeysesamechicken mixedvegetables,8.20
2022-09-22,plate:sweetfirechickenbreast honeywalnutshrimp crispyshrimp,8.20
2022-09-22,bigplate:mushroomchicken kungpaochicken blackpepperchicken crispyshrimp,9.70
2022-09-22,bigplate:generaltsochicken grilledteriyakichicken eggplanttofu chowmein,9.70
2022-09-22,friedrice,6.70
2022-09-22,brownrice,6.70
2022-09-22,bowl:eggplanttofu creamcheeserangoon,6.70
2022-09-22,chowmein,6.70
2022-09-22,bowl:honeywalnutshrimp friedrice,6.70
2022-09-22,plate:honeywalnutshrimp grilledteriyakichicken mixedvegetables,8.20
2022-09-22,crispyshrimp,2.70
2022-09-22,veggiespringroll,6.70
2022-09-22,bigplate:beijingbeef beijingbeef grilledteriyakichicken crispyshrimp,9.70
2022-09-22,plate:honeysesamechicken generaltsochicken veggiespringroll,8.20
2022-09-22,chickenpotsticker,6.70
2022-09-22,bigplate:sweetfirechickenbreast orangechicken stringbeanchickenbreast mixedvegetables,9.70
2022-09-22,plate:beijingbeef eggplanttofu chickeneggroll,8.20
2022-09-22,bowl:sweetfirechickenbreast chickeneggroll,6.70
2022-09-22,bigplate:kungpaochicken beijingbeef grilledteriyakichicken chickeneggroll,9.70
2022-09-22,plate:grilledteriyakichicken honeysesamechicken veggiespringroll,8.20
2022-09-22,bigplate:honeysesamechicken grilledteriyakichicken kungpaochicken veggiespringroll,9.70
2022-09-22,bigplate:honeysesamechicken eggplanttofu honeywalnutshrimp veggiespringroll,9.70
2022-09-22,bowl:mushroomchicken chickeneggroll,6.70
2022-09-22,bowl:mushroomchicken creamcheeserangoon,6.70
2022-09-22,whiterice,2.70
2022-09-22,bigplate:eggplanttofu blackpepperchicken broccolibeef creamcheeserangoon,9.70
2022-09-22,friedrice,6.70
2022-09-22,bowl:orangechicken chowmein,6.70
2022-09-22,plate:broccolibeef stringbeanchickenbreast chickenpotsticker,8.20
2022-09-22,plate:eggplanttofu grilledteriyakichicken crispyshrimp,8.20
2022-09-22,chickeneggroll,6.70
2022-09-22,creamcheeserangoon,2.70
2022-09-22,bigplate:stringbeanchickenbreast honeysesamechicken grilledteriyakichicken creamcheeserangoon,9.70
2022-09-22,chickeneggroll,2.70
2022-09-22,plate:grilledteriyakichicken grilledteriyakichicken mixedvegetables,8.20
2022-09-22,mixedvegetables,2.70
2022-09-22,plate:sweetfirechickenbreast kungpaochicken chickeneggroll,8.20
2022-09-22,bowl:blackpepperchicken chickeneggroll,6.70
2022-09-22,bowl:blackpepperangussteak chickeneggroll,6.70
2022-09-22,mixedvegetables,6.70
2022-09-22,bowl:mushroomchicken creamcheeserangoon,6.70
2022-09-22,crispyshrimp,2.70
2022-09-22,plate:generaltsochicken sweetfirechickenbreast chickenpotsticker,8.20
2022-09-22,chickeneggroll,2.70
2022-09-22,bowl:generaltsochicken crispyshrimp,6.70
2022-09-22,bowl:stringbeanchickenbreast chickeneggroll,6.70
2022-09-22,bigplate:eggplanttofu eggplanttofu broccolibeef creamcheeserangoon,9.70
2022-09-22,plate:orangechicken mushroomchicken mixedvegetables,8.20
2022-09-22,brownrice,2.70
2022-09-22,plate:blackpepperangussteak beijingbeef friedrice,8.20
2022-09-22,bigplate:honeywalnutshrimp honeysesamechicken grilledteriyakichicken chickenpotsticker,9.70
2022-09-22,creamcheeserangoon,6.70
2022-09-22,plate:broccolibeef honeysesamechicken mixedvegetables,8.20
2022-09-22,plate:beijingbeef generaltsochicken friedrice,8.20
2022-09-22,friedrice,6.70
2022-09-22,plate:orangechicken beijingbeef chickenpotsticker,8.20
2022-09-22,chowmein,2.70
2022-09-22,creamcheeserangoon,6.70
2022-09-22,mixedvegetables,2.70
2022-09-22,crispyshrimp,6.70
2022-09-22,chickeneggroll,6.70
2022-09-22,whiterice,2.70
2022-09-22,veggiespringroll,6.70
2022-09-22,plate:blackpepperangussteak sweetfirechickenbreast brownrice,8.20
2022-09-22,bowl:kungpaochicken brownrice,6.70
2022-09-22,friedrice,2.70
2022-09-22,plate:beijingbeef honeywalnutshrimp crispyshrimp,8.20
2022-09-22,bigplate:honeywalnutshrimp generaltsochicken honeysesamechicken brownrice,9.70
2022-09-22,plate:grilledteriyakichicken eggplanttofu brownrice,8.20
2022-09-22,plate:mushroomchicken honeywalnutshrimp chickenpotsticker,8.20
2022-09-22,bowl:sweetfirechickenbreast friedrice,6.70
2022-09-22,chickenpotsticker,6.70
2022-09-22,plate:eggplanttofu blackpepperangussteak crispyshrimp,8.20
2022-09-22,plate:orangechicken orangechicken chickenpotsticker,8.20
2022-09-22,bigplate:kungpaochicken mushroomchicken blackpepperangussteak friedrice,9.70
2022-09-22,bigplate:kungpaochicken orangechicken orangechicken brownrice,9.70
2022-09-22,chickeneggroll,2.70
2022-09-22,bigplate:eggplanttofu eggplanttofu broccolibeef brownrice,9.70
2022-09-22,bowl:blackpepperangussteak veggiespringroll,6.70
2022-09-22,chickenpotsticker,6.70
2022-09-22,brownrice,6.70
2022-09-22,friedrice,2.70
2022-09-22,bigplate:honeywalnutshrimp kungpaochicken broccolibeef chowmein,9.70
2022-09-22,plate:eggplanttofu eggplanttofu crispyshrimp,8.20
2022-09-22,bigplate:honeywalnutshrimp beijingbeef orangechicken friedrice,9.70
2022-09-22,plate:generaltsochicken generaltsochicken chowmein,8.20
2022-09-22,bigplate:grilledteriyakichicken orangechicken honeysesamechicken chickenpotsticker,9.70
2022-09-22,plate:blackpepperangussteak stringbeanchickenbreast chowmein,8.20
2022-09-22,veggiespringroll,6.70
2022-09-22,chickenpotsticker,6.70
2022-09-22,chickenpotsticker,2.70
2022-09-22,bigplate:blackpepperangussteak honeywalnutshrimp stringbeanchickenbreast friedrice,9.70
2022-09-22,creamcheeserangoon,6.70
2022-09-22,bigplate:honeywalnutshrimp broccolibeef honeywalnutshrimp chickeneggroll,9.70
2022-09-22,plate:generaltsochicken kungpaochicken friedrice,8.20
2022-09-22,mixedvegetables,6.70
2022-09-22,bigplate:generaltsochicken honeysesamechicken mushroomchicken mixedvegetables,9.70
2022-09-22,bowl:mushroomchicken chickenpotsticker,6.70
2022-09-22,bowl:beijingbeef mixedvegetables,6.70
2022-09-22,plate:stringbeanchickenbreast honeywalnutshrimp veggiespringroll,8.20
2022-09-22,bigplate:sweetfirechickenbreast generaltsochicken kungpaochicken chickenpotsticker,9.70
2022-09-22,plate:blackpepperchicken kungpaochicken mixedvegetables,8.20
2022-09-22,bowl:blackpepperchicken whiterice,6.70
2022-09-22,plate:generaltsochicken mushroomchicken crispyshrimp,8.20
2022-09-22,veggiespringroll,2.70
2022-09-22,creamcheeserangoon,6.70
2022-09-22,plate:sweetfirechickenbreast generaltsochicken whiterice,8.20
2022-09-22,plate:sweetfirechickenbreast generaltsochicken creamcheeserangoon,8.20
2022-09-22,plate:orangechicken generaltsochicken whiterice,8.20
2022-09-22,whiterice,6.70
2022-09-22,veggiespringroll,2.70
2022-09-22,plate:grilledteriyakichicken generaltsochicken chowmein,8.20
2022-09-22,whiterice,6.70
2022-09-22,bigplate:stringbeanchickenbreast kungpaochicken blackpepperangussteak chickeneggroll,9.70
2022-09-22,chickenpotsticker,2.70
2022-09-22,whiterice,6.70
2022-09-22,bowl:honeywalnutshrimp chowmein,6.70
2022-09-22,bowl:honeysesamechicken friedrice,6.70
2022-09-22,chickenpotsticker,6.70
2022-09-22,bowl:broccolibeef chickenpotsticker,6.70
2022-09-22,plate:blackpepperchicken grilledteriyakichicken chickenpotsticker,8.20
2022-09-22,bowl:broccolibeef chowmein,6.70
2022-09-22,plate:eggplanttofu eggplanttofu mixedvegetables,8.20
2022-09-22,bigplate:honeywalnutshrimp blackpepperangussteak sweetfirechickenbreast creamcheeserangoon,9.70
2022-09-22,veggiespringroll,6.70
2022-09-22,bowl:stringbeanchickenbreast veggiespringroll,6.70
2022-09-22,veggiespringroll,2.70
2022-09-22,bigplate:kungpaochicken eggplanttofu sweetfirechickenbreast veggiespringroll,9.70
2022-09-22,plate:stringbeanchickenbreast honeysesamechicken mixedvegetables,8.20
2022-09-22,chickenpotsticker,6.70
2022-09-22,plate:honeysesamechicken mushroomchicken chowmein,8.20
2022-09-22,bigplate:kungpaochicken blackpepperangussteak stringbeanchickenbreast chickeneggroll,9.70
2022-09-22,bigplate:sweetfirechickenbreast blackpepperchicken kungpaochicken veggiespringroll,9.70
2022-09-22,bowl:generaltsochicken veggiespringroll,6.70
2022-09-22,plate:kungpaochicken broccolibeef whiterice,8.20
2022-09-22,chickeneggroll,6.70
2022-09-22,crispyshrimp,6.70
2022-09-22,bowl:grilledteriyakichicken whiterice,6.70
2022-09-22,bowl:eggplanttofu chickenpotsticker,6.70
2022-09-22,bigplate:broccolibeef kungpaochicken sweetfirechickenbreast mixedvegetables,9.70
2022-09-22,bigplate:honeywalnutshrimp broccolibeef mushroomchicken crispyshrimp,9.70
2022-09-22,bowl:kungpaochicken brownrice,6.70
2022-09-22,whiterice,2.70
2022-09-22,bowl:kungpaochicken crispyshrimp,6.70
2022-09-22,chickenpotsticker,2.70
2022-09-22,bowl:blackpepperangussteak creamcheeserangoon,6.70
2022-09-22,friedrice,6.70
2022-09-22,mixedvegetables,6.70
2022-09-22,plate:honeysesamechicken generaltsochicken chickeneggroll,8.20
2022-09-22,crispyshrimp,6.70
2022-09-22,veggiespringroll,6.70
2022-09-22,friedrice,2.70
2022-09-22,bigplate:stringbeanchickenbreast beijingbeef generaltsochicken chickenpotsticker,9.70
2022-09-22,chickenpotsticker,2.70
2022-09-22,plate:blackpepperangussteak beijingbeef whiterice,8.20
2022-09-22,plate:grilledteriyakichicken honeywalnutshrimp chickeneggroll,8.20
2022-09-22,bowl:mushroomchicken chowmein,6.70
2022-09-22,friedrice,2.70
2022-09-22,plate:kungpaochicken stringbeanchickenbreast whiterice,8.20
2022-09-22,mixedvegetables,2.70
2022-09-22,bowl:stringbeanchickenbreast creamcheeserangoon,6.70
2022-09-22,chickeneggroll,6.70
2022-09-22,crispyshrimp,2.70
2022-09-22,crispyshrimp,6.70
2022-09-22,plate:honeysesamechicken stringbeanchickenbreast friedrice,8.20
2022-09-22,veggiespringroll,6.70
2022-09-22,bigplate:broccolibeef orangechicken broccolibeef whiterice,9.70
2022-09-22,bigplate:broccolibeef generaltsochicken generaltsochicken veggiespringroll,9.70
2022-09-22,whiterice,2.70
2022-09-22,bigplate:stringbeanchickenbreast orangechicken honeysesamechicken whiterice,9.70
2022-09-22,creamcheeserangoon,6.70
2022-09-22,friedrice,2.70
2022-09-22,creamcheeserangoon,2.70
2022-09-22,bowl:beijingbeef creamcheeserangoon,6.70
2022-09-22,plate:honeywalnutshrimp honeysesamechicken veggiespringroll,8.20
2022-09-22,friedrice,2.70
2022-09-22,chowmein,6.70
2022-09-22,plate:beijingbeef generaltsochicken chickenpotsticker,8.20
2022-09-22,friedrice,6.70
2022-09-22,bowl:sweetfirechickenbreast mixedvegetables,6.70
2022-09-22,chickenpotsticker,6.70
2022-09-22,plate:blackpepperchicken generaltsochicken creamcheeserangoon,8.20
2022-09-22,brownrice,6.70
2022-09-22,chowmein,6.70
2022-09-22,bigplate:honeywalnutshrimp beijingbeef honeysesamechicken chowmein,9.70
2022-09-22,bowl:stringbeanchickenbreast chickeneggroll,6.70
2022-09-22,plate:honeywalnutshrimp orangechicken chickeneggroll,8.20
2022-09-22,bowl:broccolibeef whiterice,6.70
2022-09-22,bowl:kungpaochicken veggiespringroll,6.70
2022-09-22,bigplate:honeywalnutshrimp blackpepperchicken honeysesamechicken friedrice,9.70
2022-09-22,plate:generaltsochicken honeywalnutshrimp chickenpotsticker,8.20
2022-09-22,bowl:broccolibeef creamcheeserangoon,6.70
2022-09-22,plate:beijingbeef mushroomchicken chickenpotsticker,8.20
2022-09-22,chickeneggroll,2.70
2022-09-22,chickeneggroll,6.70
2022-09-22,veggiespringroll,6.70
2022-09-22,plate:stringbeanchickenbreast orangechicken chowmein,8.20
2022-09-22,bowl:stringbeanchickenbreast whiterice,6.70
2022-09-22,chickeneggroll,6.70
2022-09-22,mixedvegetables,6.70
2022-09-22,bigplate:honeywalnutshrimp honeywalnutshrimp sweetfirechickenbreast crispyshrimp,9.70
2022-09-22,plate:sweetfirechickenbreast grilledteriyakichicken brownrice,8.20
2022-09-22,bigplate:grilledteriyakichicken eggplanttofu beijingbeef mixedvegetables,9.70
2022-09-22,crispyshrimp,6.70
2022-09-22,brownrice,6.70
2022-09-22,brownrice,6.70
2022-09-22,bowl:sweetfirechickenbreast crispyshrimp,6.70
2022-09-22,whiterice,6.70
2022-09-22,bowl:honeywalnutshrimp crispyshrimp,6.70
2022-09-22,bowl:generaltsochicken whiterice,6.70
2022-09-22,bowl:grilledteriyakichicken creamcheeserangoon,6.70
2022-09-22,plate:broccolibeef eggplanttofu crispyshrimp,8.20
2022-09-22,plate:broccolibeef honeywalnutshrimp friedrice,8.20
2022-09-22,friedrice,2.70
2022-09-22,chowmein,2.70
2022-09-22,plate:mushroomchicken generaltsochicken chickeneggroll,8.20
2022-09-22,plate:grilledteriyakichicken stringbeanchickenbreast chowmein,8.20
2022-09-22,veggiespringroll,6.70
2022-09-22,chowmein,2.70
2022-09-22,veggiespringroll,6.70
2022-09-22,bigplate:generaltsochicken stringbeanchickenbreast broccolibeef brownrice,9.70
2022-09-22,plate:blackpepperangussteak grilledteriyakichicken chowmein,8.20
2022-09-22,chowmein,6.70
2022-09-22,plate:grilledteriyakichicken honeywalnutshrimp chowmein,8.20
2022-09-22,chowmein,2.70
2022-09-22,bigplate:blackpepperangussteak orangechicken stringbeanchickenbreast mixedvegetables,9.70
2022-09-22,bowl:honeysesamechicken creamcheeserangoon,6.70
2022-09-22,bigplate:eggplanttofu eggplanttofu orangechicken crispyshrimp,9.70
2022-09-22,bigplate:kungpaochicken honeywalnutshrimp mushroomchicken friedrice,9.70
2022-09-22,mixedvegetables,2.70
2022-09-22,bowl:kungpaochicken brownrice,6.70
2022-09-22,bigplate:generaltsochicken beijingbeef eggplanttofu whiterice,9.70
2022-09-22,plate:stringbeanchickenbreast sweetfirechickenbreast veggiespringroll,8.20
2022-09-22,bigplate:generaltsochicken beijingbeef eggplanttofu chickenpotsticker,9.70
2022-09-22,bigplate:beijingbeef grilledteriyakichicken honeywalnutshrimp brownrice,9.70
2022-09-22,plate:grilledteriyakichicken beijingbeef chowmein,8.20
2022-09-22,chowmein,6.70
2022-09-22,bigplate:broccolibeef blackpepperangussteak stringbeanchickenbreast chickeneggroll,9.70
2022-09-22,plate:honeysesamechicken beijingbeef chowmein,8.20
2022-09-22,creamcheeserangoon,6.70
2022-09-22,chickenpotsticker,6.70
2022-09-22,plate:blackpepperangussteak eggplanttofu chowmein,8.20
2022-09-22,friedrice,2.70
2022-09-22,plate:blackpepperchicken kungpaochicken chickeneggroll,8.20
2022-09-22,plate:kungpaochicken beijingbeef veggiespringroll,8.20
2022-09-22,plate:stringbeanchickenbreast sweetfirechickenbreast chowmein,8.20
2022-09-22,creamcheeserangoon,2.70
2022-09-22,plate:stringbeanchickenbreast eggplanttofu friedrice,8.20
2022-09-22,bigplate:kungpaochicken blackpepperchicken sweetfirechickenbreast whiterice,9.70
2022-09-22,veggiespringroll,2.70
2022-09-22,veggiespringroll,6.70
2022-09-22,bigplate:blackpepperangussteak blackpepperchicken honeywalnutshrimp mixedvegetables,9.70
